"","X1","h_scores","h_predscore","h_hlfscore","a_hlfscore","h_airya","h_yaca","h_psd","h_patt","h_comppct","h_ratt","h_rushsd","h_ypr","h_int_pct","h_sack_pct","h_sack_yd_pct","h_fum_pct","ot","a_scores","a_predscore","a_airya","a_yaca","a_psd","a_patt","a_comppct","a_ratt","a_rushsd","a_ypr","a_int_pct","a_sack_pct","a_sack_yd_pct","a_fum_pct"
"1179",1179,20,24.75,10,3,6.17391304347826,1.47826086956522,10.3862890389205,23,0.695652173913043,9,1.15470053837925,3,0,0.115384615384615,-0.538461538461538,0,0,17,17.25,3.18181818181818,1.04347826086957,6.71854812358212,11,0.545454545454545,10,8.25590697622012,4.8,0,0,0,0
"1180",1180,38,22,21,3,7.06666666666667,6.4,16.8959232426708,15,0.8,14,4.88698813802781,3.78571428571429,0,0,0,0,0,10,25,4.25,1.46666666666667,7.90174031463955,16,0.5,14,3.4166459266004,4.57142857142857,0.125,0.0588235294117647,-0.647058823529412,0
"1181",1181,17,27,3,13,1.81818181818182,2.31818181818182,4.62948147911104,22,0.409090909090909,6,11.0554159678513,9.33333333333333,0.0454545454545455,0,0,0,0,22,20.5,4.42857142857143,1.22727272727273,6.08174763706845,14,0.642857142857143,21,3.91114460921544,4.47619047619048,0.0714285714285714,0.0666666666666667,-0.333333333333333,0
"1182",1182,10,21.75,0,7,1.5625,3.4375,4.77493455452533,16,0.625,10,1.78885438199983,3,0,0.157894736842105,-1.26315789473684,0.0689655172413793,0,7,25.25,4.41176470588235,1.625,8.40340906719513,17,0.529411764705882,15,4.73943268991366,5.73333333333333,0.0588235294117647,0.105263157894737,-0.736842105263158,0.0294117647058824
"1183",1183,30,25.5,16,3,3.80769230769231,5.03846153846154,15.6829702402177,26,0.576923076923077,16,3.69913418923942,4.0625,0.0384615384615385,0.037037037037037,-0.185185185185185,0,0,23,19.5,1.73076923076923,3.84615384615385,9.54246266694295,26,0.615384615384615,4,1.92028643696715,1.75,0.0384615384615385,0.037037037037037,-0.37037037037037,0
"1184",1184,13,18.75,10,13,2.28,5.4,10.894647003613,25,0.6,11,4.71151218903634,3.72727272727273,0.04,0.0740740740740741,-0.407407407407407,0.0526315789473684,0,34,21.25,7.33333333333333,0.84,16.17632434726,12,0.583333333333333,11,2.04898684901539,1.72727272727273,0,0,0,0
"1185",1185,27,23,20,14,3.7,2.45,9.00321338410178,20,0.55,11,10.849839089335,6.90909090909091,0,0.0909090909090909,-0.636363636363636,0.0606060606060606,0,26,18,-1.66666666666667,3.4,5.46230122694433,15,0.466666666666667,18,4.1249766179659,3.61111111111111,0.0666666666666667,0.0625,-0.6875,0.0882352941176471
"1186",1186,33,26.75,17,3,5.0625,1.5,6.97495519698872,16,0.625,17,9.06340602200537,7.82352941176471,0.0625,0.0588235294117647,-0.176470588235294,0,0,13,16.25,0.833333333333333,3.3125,3.82222121285516,12,0.666666666666667,9,8.19213715162967,5,0,0.2,-1.2,0.0416666666666667
"1187",1187,20,21.25,20,9,3.75,3.5,6.39061812346818,16,0.625,21,3.63717265789111,3.23809523809524,0,0.0588235294117647,-0.470588235294118,0,0,24,24.25,4.68421052631579,2.25,8.7622405527429,19,0.578947368421053,7,3.75798469656169,4.14285714285714,0,0,0,0
"1188",1188,26,27.25,17,6,5.76,1.88,6.54584391521508,25,0.84,15,4.50481224174031,5.2,0,0.0740740740740741,-0.444444444444444,0,0,20,20.25,5.72727272727273,0.72,6.37050495120546,11,0.545454545454545,11,3.61356489351851,2.81818181818182,0,0.0833333333333333,-0.583333333333333,0.0434782608695652
"1189",1189,3,20,3,10,4.38095238095238,2.61904761904762,8.68868996646407,21,0.714285714285714,12,3.71558280160133,3.83333333333333,0.0476190476190476,0.0454545454545455,-0.272727272727273,0,0,16,23,2.8125,1.33333333333333,5.4643732485986,16,0.5,16,4.12642021006102,4.1875,0,0.0588235294117647,-0.235294117647059,0.0606060606060606
"1190",1190,6,24.75,0,27,4.75,1.75,10.5185550338438,8,0.625,5,4.84148737476408,3.4,0.125,0,0,0.0769230769230769,0,34,19.75,4.52173913043478,9.875,8.12379798801029,23,0.695652173913043,24,2.44807180359473,4.08333333333333,0,0,0,0
"1191",1191,17,23.25,10,3,4.8125,3.125,7.47819960871299,16,0.875,17,3.36067220166722,4,0,0.0588235294117647,-0.411764705882353,0.0588235294117647,0,6,19.25,4.61538461538461,3.0625,21.9470606092879,13,0.538461538461538,11,3.69945271806833,3.63636363636364,0,0,0,0.0416666666666667
"1192",1192,24,22,21,13,4.23076923076923,4.07692307692308,11.1915146427997,13,0.615384615384615,12,7.20532210707243,6.5,0.0769230769230769,0,0,0.04,0,19,20.5,4.37037037037037,3.30769230769231,8.41478423668724,27,0.592592592592593,16,5.39350013905627,3.6875,0.037037037037037,0,0,0
"1193",1193,16,23,3,20,2.11111111111111,1.11111111111111,3.72677996249965,18,0.333333333333333,9,7.9021797274198,5.33333333333333,0.111111111111111,0,0,0,0,33,26,5.81818181818182,3.38888888888889,7.76953351041934,22,0.863636363636364,14,4.92391083988974,3.57142857142857,0,0.0833333333333333,-0.541666666666667,0
"1194",1194,20,20.25,17,10,3.58823529411765,3.05882352941176,6.75351760196122,17,0.588235294117647,16,4.65698400254929,4.75,0,0.15,-1.15,0,0,17,24.75,3.55555555555556,5,13.8390990009113,18,0.611111111111111,9,3.10714032313546,3.11111111111111,0.0555555555555556,0,0,0
"1195",1195,38,25.25,28,13,7.18181818181818,5,12.2984583408786,22,0.863636363636364,9,2.34652356466032,3.77777777777778,0,0.0833333333333333,-0.791666666666667,0,0,25,19.25,6.35,4.72727272727273,17.1111922263846,20,0.65,10,3.26343377441614,4.5,0,0.0476190476190476,-0.285714285714286,0.0645161290322581
"1196",1196,12,22.25,0,3,1.57142857142857,0.285714285714286,0.5,7,0.285714285714286,13,2.41788209930796,3,0,0.3,-1.8,0,0,10,19.25,2.58333333333333,7,4.73004580668447,24,0.625,12,2.80252862013337,1.75,0,0.04,-0.4,0
"1197",1197,21,22.75,14,7,2,3.92307692307692,6.86606562325595,13,0.538461538461538,14,7.73179230482156,5.07142857142857,0.0769230769230769,0.0714285714285714,-0.142857142857143,0.0357142857142857,0,22,16.75,1.42857142857143,5.30769230769231,5.14684369298311,14,0.714285714285714,18,3.02714060573895,3.05555555555556,0.0714285714285714,0.125,-0.625,0
"1198",1198,33,27.75,20,7,4.22727272727273,3.18181818181818,10.5938468856565,22,0.636363636363636,13,6.35069767401548,6.23076923076923,0,0,0,0,0,25,24.25,6.5,1.72727272727273,13.2326127736108,12,0.583333333333333,17,3.65842630716852,4.29411764705882,0.166666666666667,0,0,0
"1199",1199,33,20.75,21,10,2.17647058823529,7.70588235294118,20.5101600838869,17,0.705882352941177,17,16.666482121239,9.58823529411765,0.0588235294117647,0,0,0.0294117647058824,0,10,17.25,1.26923076923077,4.94117647058824,5.62902748378644,26,0.423076923076923,8,4.55521678957215,3.5,0,0.037037037037037,0,0
"1200",1200,31,26,7,6,3.33333333333333,3.33333333333333,6.05530070819498,9,0.666666666666667,14,3.23327722793036,5.21428571428571,0,0,0,0,0,27,20.5,3.13636363636364,7.55555555555556,10.6782728099671,22,0.636363636363636,12,7.11170787426543,5.08333333333333,0,0.0833333333333333,-0.666666666666667,0.0555555555555556
"1201",1201,38,33,35,13,5,7.36842105263158,7.53216861294547,19,0.894736842105263,9,23.0736876491036,9.77777777777778,0,0,0,0,0,32,25.5,4.21052631578947,2.47368421052632,8.42467842778407,19,0.578947368421053,15,6.94550214167414,4.6,0,0.05,-0.05,0
"1202",1202,24,27,3,17,3.58823529411765,1.58823529411765,5.65324541068839,17,0.411764705882353,11,3.36977327142739,3.09090909090909,0.0588235294117647,0.105263157894737,-0.894736842105263,0,0,20,21.5,3.45454545454545,6.23529411764706,9.50939385179578,22,0.636363636363636,16,13.356734022582,8.8125,0,0.0434782608695652,-0.391304347826087,0.0256410256410256
"1203",1203,6,16,6,16,1.07692307692308,5.30769230769231,8.42981188372918,13,0.692307692307692,10,3.09838667696593,1,0.0769230769230769,0.133333333333333,-1.06666666666667,0,0,44,23,3.57142857142857,4.76923076923077,6.1557561138607,28,0.535714285714286,12,6.04611904907235,3.66666666666667,0.0357142857142857,0.0344827586206897,-0.103448275862069,0
"1204",1204,14,19.75,7,20,2.33333333333333,3.91666666666667,3.38886042793149,12,0.666666666666667,9,2.74873708374511,3.33333333333333,0.0833333333333333,0,0,0,0,35,27.25,2.54166666666667,8.33333333333333,6.01199171001837,24,0.791666666666667,19,4.55194701272414,5.26315789473684,0,0,0,0
"1205",1205,38,25,24,10,3.27272727272727,5.27272727272727,8.86812260943188,22,0.772727272727273,13,6.21888705581777,4.30769230769231,0,0,0,0,0,10,19,4.88888888888889,1.68181818181818,9.28708781050335,9,0.666666666666667,22,5.34820584730281,6.18181818181818,0.111111111111111,0,0,0.032258064516129
"1206",1206,27,25.25,10,10,2.23809523809524,1.9047619047619,6.39172642301489,21,0.571428571428571,16,4.70206071845101,3.125,0,0,0,0,0,13,18.75,2.47058823529412,1.57142857142857,4.1514304763539,17,0.470588235294118,11,7.50096412535864,3.90909090909091,0.117647058823529,0.0555555555555556,0,0
"1207",1207,27,19.75,10,20,3.36842105263158,3.05263157894737,6.92619825172672,19,0.631578947368421,16,2.89125837655509,4.875,0.105263157894737,0,0,0,0,37,25.25,4.73333333333333,5.52631578947368,10.9627468356164,15,0.733333333333333,13,4.34189716666772,3.61538461538462,0,0.0625,-0.125,0
"1208",1208,23,16.75,14,19,3.06666666666667,7.33333333333333,9.53939201416946,15,0.8,21,3.07281253426699,2.71428571428571,0,0.166666666666667,-0.388888888888889,0.0769230769230769,0,25,28.25,8.33333333333333,1.73333333333333,13.7145907704167,15,0.666666666666667,9,2.19988776369148,2.22222222222222,0,0,0,0
"1209",1209,17,23.75,3,7,3,2.04761904761905,8.07086667520217,21,0.571428571428571,14,7.43406390357582,5.14285714285714,0.0476190476190476,0.0454545454545455,0,0.0277777777777778,0,16,20.75,3.85714285714286,1.28571428571429,5.63717817509592,14,0.642857142857143,14,4.7984904088767,4.78571428571429,0.0714285714285714,0.125,-1.25,0
"1210",1210,24,22.25,14,1,2.58823529411765,1,7.32734604068895,17,0.588235294117647,11,4.22702834093188,3.63636363636364,0.0588235294117647,0.0555555555555556,-0.222222222222222,0,0,17,19.25,2.10526315789474,1.76470588235294,4.69569875277999,19,0.578947368421053,12,2.36143788588413,1.41666666666667,0,0.136363636363636,-1,0.0294117647058824
"1211",1211,27,28.75,17,14,4.58823529411765,3.11764705882353,7.47010502843183,17,0.529411764705882,20,4.37492857084547,4.6,0,0,0,0,0,42,19.75,3.47368421052632,3.64705882352941,5.29150262212918,19,0.842105263157895,12,2.84189881749666,5.58333333333333,0,0.0952380952380952,-0.714285714285714,0.0303030303030303
"1212",1212,21,24.75,7,6,2.73684210526316,4.21052631578947,10.4794170552651,19,0.578947368421053,18,7.60035736651675,6.11111111111111,0.0526315789473684,0.0952380952380952,-0.285714285714286,0.0256410256410256,0,12,15.25,2.86666666666667,2.21052631578947,7.33096552682903,15,0.8,5,1.01980390271856,2.4,0,0.0625,-0.6875,0
"1213",1213,17,21.25,10,10,3.22222222222222,1.33333333333333,5.16661180572146,9,0.777777777777778,11,12.3656415486254,9,0,0.181818181818182,-1.45454545454545,0,0,23,28.25,6,4.88888888888889,7.24866952457782,12,0.75,14,3.39867921524866,3.85714285714286,0,0.0769230769230769,-0.461538461538462,0
"1214",1214,0,22.75,0,17,3,2.14285714285714,3.98978286964827,14,0.5,15,5.79041353349559,4.93333333333333,0.214285714285714,0.125,-0.875,0,0,20,19.75,2.21428571428571,6.42857142857143,12.5972758176001,14,0.642857142857143,14,4.57812010256059,4.42857142857143,0,0.0666666666666667,-0.666666666666667,0
"1215",1215,18,19,7,14,4.35714285714286,1.78571428571429,5.41830459566072,14,0.642857142857143,19,3.05807137817557,1.73684210526316,0,0.176470588235294,-0.823529411764706,0,0,21,28,1.95,7.78571428571429,12.4686589343562,20,0.65,5,1.93907194296653,1.8,0,0,0,0.04
"1216",1216,19,25.5,16,0,3.74074074074074,3.03703703703704,6.95810498005706,27,0.62962962962963,18,4.8904669170404,4.83333333333333,0,0.0357142857142857,-0.178571428571429,0,0,3,22,-0.166666666666667,1.2962962962963,3.88707795136655,12,0.666666666666667,5,3.6,4.8,0,0.0769230769230769,-0.538461538461538,0.0555555555555556
"1217",1217,17,26.75,0,3,3.77272727272727,3.18181818181818,7.43028826314763,22,0.636363636363636,11,1.52662323852242,2.18181818181818,0.0454545454545455,0.153846153846154,-0.961538461538462,0,0,9,23.75,2.23076923076923,1.31818181818182,11.3822473859759,13,0.461538461538462,11,8.47553601513212,4.27272727272727,0,0.0714285714285714,-0.428571428571429,0
"1218",1218,46,20,27,3,5.78947368421053,4.47368421052632,10.3849002809923,19,0.684210526315789,12,6.2777163222164,3.41666666666667,0,0,0,0.032258064516129,0,9,21.5,4.15384615384615,3.73684210526316,10.0366515830729,13,0.615384615384615,11,4.83273958545528,3.09090909090909,0.0769230769230769,0.133333333333333,-0.933333333333333,0.0769230769230769
"1219",1219,3,21.25,0,13,2.53333333333333,3.33333333333333,6.09023062707063,15,0.733333333333333,11,5.35052326165897,4.90909090909091,0,0.210526315789474,-1.42105263157895,0.0333333333333333,0,23,26.75,2.72222222222222,3.73333333333333,13.2423326872572,18,0.444444444444444,13,2.84511415521645,3.53846153846154,0.0555555555555556,0,0,0.032258064516129
"1220",1220,9,22.25,6,10,7.92857142857143,1.92857142857143,16.5864737394996,14,0.642857142857143,10,4.12795348811006,3.6,0,0.125,-0.5,0.0384615384615385,0,13,15.75,3.07692307692308,2.35714285714286,6.56577299333445,13,0.615384615384615,18,10.8058054812571,5.88888888888889,0,0.1875,-1.6875,0
"1221",1221,9,24.75,6,0,6.68421052631579,1.26315789473684,5.87894407789991,19,0.578947368421053,17,4.8933257277848,3.76470588235294,0,0.136363636363636,-1,0,0,3,17.75,0,0.789473684210526,3.16227766016838,7,0.714285714285714,8,5.13413819447821,4.125,0,0.125,-1.125,0
"1222",1222,42,20,21,10,3.71428571428571,4.80952380952381,6.45386269996504,21,0.761904761904762,19,6.08617706335738,5.10526315789474,0,0.0869565217391304,-1.26086956521739,0.0476190476190476,0,17,22,3.55,0.666666666666667,3.76950708627393,20,0.7,5,2.57681974534502,2.4,0,0,0,0
"1223",1223,16,21,3,6,1.83333333333333,1.58333333333333,3.6,12,0.416666666666667,19,3.13677145805291,3.94736842105263,0.0833333333333333,0.0769230769230769,-0.538461538461538,0.03125,0,37,22.5,3.88888888888889,0.833333333333333,6.65740096842011,18,0.5,12,4.3365372770859,4.83333333333333,0.0555555555555556,0.0526315789473684,-0.210526315789474,0
"1224",1224,17,24.75,10,3,6.11764705882353,2.82352941176471,6.54497782226017,17,0.823529411764706,10,8.06783738061198,3.1,0,0.0555555555555556,-0.444444444444444,0,0,19,20.25,1.58823529411765,2.82352941176471,4.28151386156177,17,0.764705882352941,14,6.41904055390313,3.28571428571429,0,0,0,0
"1225",1225,20,24,13,30,5.09523809523809,3.76190476190476,13.629013170439,21,0.571428571428571,9,2.29868454061969,2.77777777777778,0,0,0,0.0333333333333333,0,36,31,4.2,9.38095238095238,11.8005117500186,25,0.76,15,3.6854066562894,4.46666666666667,0,0.0384615384615385,-0.269230769230769,0
"1226",1226,45,28.75,21,10,4.44444444444444,4.83333333333333,11.3262537349575,18,0.722222222222222,14,3.78773530958939,3.71428571428571,0,0,0,0,0,20,14.75,5.72727272727273,1.05555555555556,10.3892973775901,11,0.727272727272727,12,4.53612046675228,3.91666666666667,0,0.0833333333333333,-0.0833333333333333,0
"1227",1227,12,28,6,6,2,3.48,6.06185563585937,25,0.64,18,3.37565722910296,2.22222222222222,0,0.0740740740740741,-0.333333333333333,0.0222222222222222,0,9,14.5,0.5,1.6,4.2555111326373,14,0.571428571428571,8,20.0526650348526,12.875,0.0714285714285714,0.0666666666666667,-0.266666666666667,0.0434782608695652
"1228",1228,29,25,26,0,4.94444444444444,1.5,5.27636238330917,18,0.555555555555556,13,2.97325355232118,2.92307692307692,0,0.0526315789473684,-0.263157894736842,0.03125,0,7,18,4.23529411764706,2.44444444444444,4.44559485439997,17,0.764705882352941,14,3.20395164171511,1.14285714285714,0.117647058823529,0.0555555555555556,-0.611111111111111,0.03125
"1229",1229,10,23.5,7,17,4.22222222222222,3.55555555555556,5.31843156256751,9,0.777777777777778,7,4.71644971977691,5.42857142857143,0.111111111111111,0.307692307692308,-2.07692307692308,0.05,0,24,20,2.70588235294118,6.77777777777778,6.80022466949112,17,0.705882352941177,14,6.55160052107537,4.92857142857143,0,0.105263157894737,-0.368421052631579,0.0303030303030303
"1230",1230,31,20.5,28,14,8.33333333333333,8.83333333333333,16.5425004454482,12,0.75,16,5.5,4,0,0.142857142857143,-0.642857142857143,0,0,28,21.5,4.47619047619048,2.25,11.8612815496472,21,0.476190476190476,14,4.82816989032034,5.21428571428571,0,0.0454545454545455,-0.318181818181818,0
"1231",1231,10,22.25,10,17,6,0.882352941176471,12.1837779216647,17,0.529411764705882,19,5.43202772523818,4.57894736842105,0.176470588235294,0,0,0,0,24,25.25,5.33333333333333,1.58823529411765,10.0235833025033,6,1,10,5.8,6.4,0,0.333333333333333,-1.88888888888889,0
"1232",1232,34,19.75,21,3,7.80952380952381,2.95238095238095,13.6330251595161,21,0.761904761904762,16,2.22116945548961,2.9375,0,0,0,0,0,17,21.25,4.94444444444444,2.04761904761905,8.78014288556337,18,0.611111111111111,5,1.46969384566991,2.8,0.0555555555555556,0.0526315789473684,-0.157894736842105,0.0416666666666667
"1233",1233,36,28.75,21,20,7.47058823529412,2.05882352941176,15.8606431143255,17,0.588235294117647,12,3.13913470030623,3.25,0,0.15,-1.15,0.0625,0,33,15.75,6.1875,1.41176470588235,7.39509972887452,16,0.75,14,3.40168025708304,4,0.0625,0.0588235294117647,-0.117647058823529,0.032258064516129
"1234",1234,27,24.5,7,0,3.58333333333333,2.33333333333333,2.66634112596269,12,0.666666666666667,20,4.95075751779463,4.7,0,0.2,-1,0,0,24,18.5,4,2.91666666666667,4.79814779078576,20,0.75,8,2.61904085496962,0.875,0.05,0,0,0
"1235",1235,27,25.25,14,0,3.15789473684211,5.94736842105263,8.15464713498958,19,0.894736842105263,16,3.63522265480397,3.6875,0,0.05,-0.45,0,0,10,28.25,1.3,1,1.85472369909914,10,0.5,8,5.01092556320686,3.125,0.2,0.166666666666667,-0.75,0
"1236",1236,17,21.75,7,7,4.5,3.55555555555556,7.4535599249993,18,0.833333333333333,13,3.00295712245279,1.53846153846154,0,0.142857142857143,-0.857142857142857,0,0,28,24.75,2.5,0.555555555555556,5.32916503778969,6,0.833333333333333,9,9.6045256822108,4.55555555555556,0,0.142857142857143,-1.28571428571429,0
"1237",1237,35,26,21,7,4.26666666666667,3.66666666666667,17.3575329646031,15,0.6,13,2.58580558676486,3.92307692307692,0,0.117647058823529,-0.588235294117647,0,0,14,18.5,3.9375,4.13333333333333,7.17663794763293,16,0.6875,14,4.72347589067584,2.21428571428571,0.0625,0.0588235294117647,-0.647058823529412,0.0645161290322581
"1238",1238,9,19.5,0,19,2.41666666666667,1.66666666666667,1.94999208608714,12,0.75,9,7.90374188612388,3.44444444444444,0,0.0769230769230769,-0.384615384615385,0.0909090909090909,0,26,22.5,4.1,7.75,6.27100022221194,20,0.65,20,6.03406993661824,4.3,0,0.0476190476190476,-0.380952380952381,0.024390243902439
"1239",1239,7,19.25,0,21,2.1875,2.3125,6.91013748054263,16,0.5,12,4.75803414120673,3.16666666666667,0.0625,0.0588235294117647,-0.411764705882353,0.0344827586206897,0,31,22.25,3.72222222222222,9.25,13.4948407416908,18,0.944444444444444,12,1.62446572413483,2.16666666666667,0,0.1,-0.8,0.09375
"1240",1240,16,24.5,10,7,5,3.70588235294118,7.23602100605022,17,0.588235294117647,16,4.19774865255175,4.4375,0,0.105263157894737,-0.736842105263158,0,0,10,21.5,5.06666666666667,3.88235294117647,17.8311698237651,15,0.6,9,2.26623089493013,2.55555555555556,0,0,0,0
"1241",1241,57,20.75,30,14,5.4,4.4,9.36559051604786,20,0.7,21,2.64703659232139,4.57142857142857,0.05,0.0476190476190476,-0.142857142857143,0,0,14,22.75,7.3,1.15,7.72442015083764,10,0.6,12,8.7781293881758,6.33333333333333,0.2,0,0,0
"1242",1242,24,24.25,10,17,3.94736842105263,7.47368421052632,21.4897650056952,19,0.526315789473684,7,6.17433793856409,2.14285714285714,0,0.0952380952380952,-0.333333333333333,0.0357142857142857,0,26,23.25,3.42105263157895,4.68421052631579,9.2217135067188,19,0.526315789473684,19,4.59856655974795,4.89473684210526,0,0.05,-0.1,0.0256410256410256
"1243",1243,25,23.75,16,10,4.9,4.6,16.2709496235743,20,0.55,10,10.816653826392,6,0,0,0,0,0,23,20.75,3.3,3.7,4.8292648827703,30,0.566666666666667,16,5.39350013905627,2.6875,0,0,0,0
"1244",1244,29,28.25,7,10,4.52631578947368,2.68421052631579,9.32253840014737,19,0.631578947368421,11,9.98262954145768,7.72727272727273,0,0.0952380952380952,-0.80952380952381,0.03125,0,20,21.25,6.8125,0.526315789473684,12.6031546119549,16,0.5625,15,3.45382235919696,4.06666666666667,0,0,0,0.032258064516129
"1245",1245,20,21,10,10,5.875,4.4375,20.2394753794747,16,0.6875,10,5.05964425626941,3,0.0625,0.0588235294117647,-0.294117647058824,0,0,16,18,3.08,3.125,5.93754476781628,25,0.52,14,3.82526509685597,4.71428571428571,0,0.0740740740740741,-0.296296296296296,0.024390243902439
"1246",1246,14,20,0,3,3.88235294117647,1.23529411764706,5.81888090615369,17,0.470588235294118,20,5.09411425078001,4.5,0.0588235294117647,0.0555555555555556,-0.111111111111111,0.0263157894736842,0,17,21.5,1.70588235294118,2.41176470588235,2.80495429464391,17,0.647058823529412,7,2.18529407725405,1.28571428571429,0.0588235294117647,0.105263157894737,-0.631578947368421,0.0769230769230769
"1247",1247,24,23,10,17,2.25,2.1875,5.8584117006507,16,0.5625,11,5.86909541511599,4.09090909090909,0,0.0588235294117647,-0.470588235294118,0.0357142857142857,0,27,20.5,6.23529411764706,8.1875,18.544361227428,17,0.882352941176471,11,3.64997452725177,1.36363636363636,0,0.0555555555555556,-0.5,0
"1248",1248,22,24,9,10,0.882352941176471,2.76470588235294,3.41869858279434,17,0.470588235294118,14,6.49018096662888,7.14285714285714,0,0.105263157894737,-0.315789473684211,0.0303030303030303,0,27,20.5,1.18181818181818,3.70588235294118,4.84067131350933,22,0.409090909090909,15,4.51663591625449,4,0,0,0,0.0540540540540541
"1249",1249,34,25.75,21,7,4.88888888888889,3.88888888888889,15.0987490283872,18,0.666666666666667,14,4.02606304886913,4.07142857142857,0.0555555555555556,0.0526315789473684,-0.368421052631579,0,0,7,19.25,4.78947368421053,1.77777777777778,5.45757491629223,19,0.578947368421053,11,4.64081782476372,2.90909090909091,0,0.0952380952380952,-0.714285714285714,0
"1250",1250,9,26,6,7,4.5,3.1,12.873314344885,20,0.6,11,5.25388482792723,3.81818181818182,0.05,0,0,0,0,30,17.5,3.23076923076923,2.65,9.53201841164819,13,0.615384615384615,18,3.33009101569905,3.27777777777778,0.0769230769230769,0.0714285714285714,-0.714285714285714,0
"1251",1251,23,24.25,10,10,2.26315789473684,3.10526315789474,4.11088898950381,19,0.684210526315789,12,5.50946155868853,2.25,0.0526315789473684,0.05,-0.35,0,0,28,21.25,4.8,1.05263157894737,6.72681202353685,15,0.533333333333333,17,5.82620259501853,4.23529411764706,0,0.166666666666667,-0.944444444444444,0.0285714285714286
"1252",1252,33,28.25,25,3,4.17647058823529,4.88235294117647,10.4609798186132,17,0.529411764705882,14,9.65660395791398,5.5,0,0.0555555555555556,-0.444444444444444,0,0,17,18.75,2.14285714285714,1.94117647058824,6.70758790752608,21,0.523809523809524,13,3.88594798163541,5.23076923076923,0.142857142857143,0.0869565217391304,-0.391304347826087,0
"1253",1253,17,22.5,14,24,1.25,5.1,6.40830137638768,20,0.7,11,21.5337520961593,10.4545454545455,0,0.0909090909090909,-0.409090909090909,0,0,27,20,2,1.45,7.0797209676365,14,0.5,14,4.09890478154388,5.35714285714286,0,0.0666666666666667,-0.6,0
"1254",1254,16,25.75,10,7,2.57142857142857,3.28571428571429,5.19496432336043,14,0.642857142857143,11,5.63782972135042,3.81818181818182,0.0714285714285714,0.0666666666666667,-0.466666666666667,0.0384615384615385,0,17,22.75,1.90909090909091,6.28571428571429,7.6040924653914,22,0.681818181818182,12,3.3291640592397,2.5,0,0,0,0
"1255",1255,30,24.25,10,6,4.33333333333333,1.22222222222222,8.72346063395134,18,0.5,17,7.51423101987617,6.64705882352941,0,0.0526315789473684,-0.368421052631579,0,0,27,21.25,4.54166666666667,3.94444444444444,4.78887599895146,24,0.625,13,3.8059436544163,3.23076923076923,0.0416666666666667,0.04,-0.36,0.0526315789473684
"1256",1256,17,21.25,14,7,1.06666666666667,2.66666666666667,5.20988072251728,15,0.466666666666667,15,11.5381492835242,9.26666666666667,0,0,0,0,0,26,24.75,1.55,8.26666666666667,10.9927356325162,20,0.65,15,3.46153466286591,5.13333333333333,0.1,0.0476190476190476,-0.333333333333333,0
"1257",1257,23,29.75,17,0,3.61111111111111,3.88888888888889,7.46827610155075,18,0.722222222222222,18,5.66557723732532,5.11111111111111,0,0.1,-0.4,0.0263157894736842,0,7,26.75,4,2.55555555555556,4.7557632353406,16,0.5625,9,4.18993502999218,3.33333333333333,0,0.0588235294117647,-0.588235294117647,0
"1258",1258,7,17.75,7,3,2,0.125,5.35607132140714,8,0.5,10,2.37697286480094,2.5,0,0,0,0,0,24,21.25,4.34782608695652,8.875,8.67025566712616,23,0.652173913043478,17,3.11598179721154,3.76470588235294,0,0.0416666666666667,-0.541666666666667,0.024390243902439
"1259",1259,34,26.75,17,10,7.75,4.91666666666667,21.7696662203842,12,0.583333333333333,15,3.74521917471684,3.8,0.0833333333333333,0.2,-1.6,0.0666666666666667,0,24,22.25,4.9375,7.33333333333333,11.3391529176076,16,0.75,11,3.7482778414706,3.36363636363636,0,0.0588235294117647,-0.470588235294118,0
"1260",1260,40,20.25,20,0,2.6875,3.75,10.5336925000662,16,0.6875,19,5.03725731116017,4.68421052631579,0,0,0,0,0,0,17.25,3.75,0.5,9.61301201497221,20,0.5,10,6.66633332499958,2.4,0,0.0909090909090909,-0.909090909090909,0
"1261",1261,24,26.25,10,13,1.77777777777778,6.55555555555556,18.9456459377874,18,0.444444444444444,9,3.66498277832681,3.11111111111111,0,0,0,0,0,23,15.25,3.40909090909091,2.72222222222222,6.57763681898362,22,0.636363636363636,14,3.93894733684635,4.35714285714286,0,0.0833333333333333,-0.333333333333333,0
"1262",1262,16,14.25,13,12,2.25,6.16666666666667,15.1404879379761,12,0.666666666666667,11,6.89232415309995,5.36363636363636,0,0,0,0,0,33,23.75,3.71428571428571,7.66666666666667,6.34988091654647,28,0.642857142857143,16,3.97649343014672,3.25,0.0357142857142857,0.0344827586206897,-0.0344827586206897,0.0222222222222222
"1263",1263,15,21.25,12,10,5.72,2.52,13.0846131235018,25,0.52,8,3.49106001094224,3.25,0,0.0384615384615385,-0.423076923076923,0,0,20,24.25,5.55555555555556,3.32,13.7263696271263,18,0.611111111111111,14,3.09377254681539,3,0.0555555555555556,0,0,0.03125
"1264",1264,20,28.25,14,3,-1.45454545454545,13.0909090909091,15.1248140484437,11,0.909090909090909,11,5.39053348377222,5.81818181818182,0,0.153846153846154,-1,0.0416666666666667,0,12,19.25,3.08333333333333,6.81818181818182,13.4589322437873,12,0.583333333333333,19,3.14382832064591,2.89473684210526,0,0.142857142857143,-1,0
